DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:50:04.710000000;30;25.955001831054688;0;0;12.134994506835937;False;False
2006-05-22 11:50:04.817000000;30;25.81500244140625;0;0;12.134994506835937;False;False
2006-05-22 11:50:04.927000000;30;25.81500244140625;0;0;12.525009155273438;False;False
2006-05-22 11:50:05.037000000;30;25.80499267578125;0;0;12.525009155273438;False;False
2006-05-22 11:50:05.130000000;30;25.82000732421875;0;0;12.525009155273438;False;False
2006-05-22 11:50:05.227000000;30;25.80999755859375;0;0;12.525009155273438;False;False
2006-05-22 11:50:05.317000000;30;25.699996948242188;0;0;12.525009155273438;False;False
2006-05-22 11:50:05.413000000;30;25.589996337890625;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.507000000;30;25.600006103515625;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.600000000;30;25.595001220703125;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.693000000;30;25.610000610351563;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.787000000;30;25.610000610351563;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.880000000;30;25.595001220703125;0;0;13.230010986328125;False;False
2006-05-22 11:50:05.977000000;30;25.600006103515625;0;0;13.169998168945313;False;False
2006-05-22 11:50:06.067000000;30;25.585006713867188;0;0;13.169998168945313;False;False
2006-05-22 11:50:06.177000000;30;25.595001220703125;0;0;13.169998168945313;False;False
2006-05-22 11:50:06.273000000;30;25.595001220703125;0;0;13.169998168945313;False;False
2006-05-22 11:50:06.380000000;30;25.574996948242188;0;0;13.169998168945313;False;False
2006-05-22 11:50:06.490000000;30;25.520004272460937;0;0;13.410003662109375;False;False
2006-05-22 11:50:06.600000000;30;25.535003662109375;0;0;13.410003662109375;False;False
